,ele,lat,lon,distance,temp
23186,382.625,-26.9718571,133.393608,1908877.8270074024,23860.0
23187,382.875,-26.9720779,133.3942654,1908947.4481744575,23861.0
23188,382.419,-26.972276,133.395,1909023.5066016011,23862.0
23189,380.731,-26.9723281,133.3951932,1909043.5099568835,23863.0
23190,382.0,-26.9726407,133.3963522,1909163.5109401299,23864.0
23191,379.88,-26.9734362,133.399266,1909465.510766156,23868.0
23192,379.77,-26.9736277,133.399936,1909535.237908506,23869.0
23193,380.34,-26.9742477,133.4017397,1909726.8159718553,23871.0
23194,378.597,-26.9747924,133.4029662,1909862.6146894195,23873.0
23195,380.062,-26.9752167,133.4038108,1909958.6941078966,23874.0
23196,376.967,-26.9755798,133.4044295,1910032.1053701036,23875.0
23198,375.862,-26.9758849,133.4049292,1910092.130867787,23876.0
23200,378.88,-26.9764086,133.4057362,1910191.0572119884,23877.0
23201,378.742,-26.9770148,133.4065554,1910296.5736028247,23878.0
23202,376.129,-26.9772081,133.4067935,1910328.4906645517,23879.0
23204,378.492,-26.9780235,133.4077321,1910458.3964653376,23880.0
23205,376.589,-26.9785132,133.4082319,1910532.0035703413,23881.0
23206,378.773,-26.9794465,133.4091053,1910667.135302688,23883.0
23207,376.391,-26.9804933,133.4099291,1910809.306377912,23885.0
23210,372.281,-26.9811481,133.4103777,1910894.6165726332,23886.0
23212,373.916,-26.9819212,133.4108644,1910993.204096052,23887.0
23214,374.19,-26.9824536,133.411164,1911059.4350239446,23888.0
23216,375.0,-26.9834457,133.4116578,1911180.1271354163,23889.0
23217,373.779,-26.9837131,133.4117734,1911211.9908232095,23890.0
23219,372.541,-26.9852093,133.4123339,1911387.4364196043,23892.0
23221,371.097,-26.9859101,133.4125374,1911467.9298835031,23893.0
23223,371.462,-26.9864892,133.4127002,1911534.3129071859,23894.0
23226,372.94,-26.9879092,133.4130906,1911696.8793450394,23896.0
23227,373.986,-26.9894406,133.4135116,1911872.1983312108,23898.0
23228,370.225,-26.9904074,133.4137719,1911982.752202531,23899.0
23229,371.744,-26.9910219,133.4139455,1912053.2132708773,23900.0
23231,370.0,-26.9915458,133.4140903,1912113.2097018969,23901.0
23234,371.929,-26.9924426,133.4143496,1912216.186831817,23902.0
23235,371.001,-26.993056,133.4145403,1912286.962587902,23903.0
23236,371.311,-26.9941311,133.4149009,1912411.7331810198,23905.0
23238,371.031,-26.9951389,133.4152691,1912529.5861277715,23906.0
23239,371.0,-26.9954807,133.4154001,1912569.7477230944,23907.0
23241,370.674,-26.9968674,133.4159645,1912733.8155014599,23909.0
23242,370.263,-26.9975365,133.4162574,1912813.6753365088,23910.0
23243,372.502,-26.9981967,133.4165662,1912893.206568665,23911.0
23245,371.687,-26.9995313,133.4172125,1913054.9084019645,23913.0
23247,369.74,-27.000227,133.417565,1913139.7919745792,23914.0
23249,369.283,-27.0017452,133.418446,1913329.8380614892,23916.0
23250,368.673,-27.0043368,133.420073,1913660.029202466,23920.0
23251,366.125,-27.0077181,133.4221903,1914090.5675217877,23926.0
23252,367.561,-27.011485,133.4245497,1914570.2315188288,23932.0
23253,368.175,-27.0149416,133.4267135,1915010.3196209737,23937.0
23254,365.842,-27.0158978,133.4273111,1915132.0138286364,23939.0
23255,364.684,-27.0190255,133.4292718,1915530.3580093675,23944.0
23256,362.0,-27.0216942,133.4309478,1915870.3887003874,23948.0
23258,362.826,-27.0226083,133.4315101,1915986.2944402434,23949.0
23259,363.454,-27.0271283,133.4343571,1916562.6058208556,23957.0
23260,365.684,-27.0278164,133.4347902,1916650.3247151044,23958.0
23262,362.0,-27.0300193,133.4361671,1916930.683675631,23961.0
23264,361.982,-27.0303336,133.4363635,1916970.6815338905,23962.0
23267,361.16,-27.0309648,133.4367512,1917050.688277127,23963.0
23269,364.263,-27.0317397,133.4372539,1917150.2163345213,23964.0
23270,360.643,-27.0336295,133.4384257,1917390.2742099878,23967.0
23271,359.668,-27.0342588,133.438817,1917470.265222484,23968.0
23273,361.32,-27.0355686,133.4396425,1917637.2887511603,23970.0
23274,359.855,-27.0396262,133.4421808,1918153.785530179,23976.0
23275,361.987,-27.0410186,133.4430447,1918330.6817054003,23979.0
23278,362.631,-27.0529671,133.4505506,1919853.1031686466,23998.0
23280,372.299,-27.0592461,133.4544946,1920653.1088743953,24008.0
23282,372.35,-27.0632139,133.4569872,1921158.6553511927,24014.0
23283,373.0,-27.0637982,133.4573543,1921233.1038576034,24015.0
23284,372.798,-27.0644261,133.4577487,1921313.1030673422,24016.0
23287,373.985,-27.0653634,133.4583375,1921432.5247815284,24017.0
23288,375.672,-27.0663178,133.4589157,1921553.1073973367,24019.0
23289,373.887,-27.0674746,133.4596166,1921699.2655107316,24021.0
23290,376.917,-27.0698904,133.4610213,1922001.762088582,24025.0
23291,379.93,-27.0716752,133.4620183,1922223.4183213906,24027.0
23292,377.023,-27.0720783,133.4622348,1922273.1031125763,24028.0
23293,375.583,-27.0732302,133.4628707,1922415.8266333546,24030.0
23294,378.049,-27.0757688,133.4641843,1922726.6273042448,24034.0
23297,381.254,-27.0764083,133.4644993,1922804.2914474458,24035.0
23298,377.973,-27.077399,133.4649954,1922924.9063239153,24036.0
23300,374.974,-27.079075,133.4658118,1923128.0438358062,24039.0
23302,374.509,-27.0799825,133.4662351,1923237.3207437326,24040.0
23303,372.593,-27.0820382,133.4671545,1923483.3609500597,24043.0
23305,371.476,-27.0839605,133.4679738,1923711.9835840312,24046.0
23306,369.504,-27.0868183,133.4691921,1924051.8759075718,24050.0
23307,373.28,-27.0878262,133.4696148,1924171.5069142294,24052.0
23308,371.604,-27.0887596,133.4700416,1924283.5670347842,24053.0
23309,371.765,-27.0893713,133.4703075,1924356.5009317459,24054.0
23310,372.036,-27.0921909,133.471551,1924693.3270454423,24058.0
23311,370.871,-27.0979093,133.474078,1925376.620557864,24067.0
23312,371.054,-27.0997489,133.4748788,1925595.997189695,24069.0
23313,371.71,-27.0999482,133.4749647,1925619.7336101441,24070.0
23314,371.954,-27.100887,133.4754074,1925732.948224667,24071.0
23315,371.797,-27.1018711,133.4758977,1925852.6548876322,24073.0
23316,372.24,-27.1028944,133.4764388,1925978.4164119416,24074.0
23317,372.634,-27.1031339,133.476569,1926008.0021327336,24075.0
23320,370.142,-27.1037566,133.4769247,1926085.6838381002,24076.0
23321,371.0,-27.1044083,133.4773104,1926167.5913375916,24077.0
23323,372.011,-27.105559,133.4780289,1926314.0032123304,24078.0
23324,370.221,-27.1065997,133.4787199,1926448.4253690338,24080.0
23325,371.963,-27.1075464,133.4793833,1926572.494514081,24082.0
23326,370.6,-27.1084428,133.4800572,1926692.4294082525,24083.0
23327,369.282,-27.1093251,133.4807586,1926812.6156861377,24085.0
23329,369.674,-27.1100531,133.4813425,1926912.0793957117,24086.0
23331,371.343,-27.1111631,133.4822915,1927067.182250101,24088.0
23332,369.137,-27.1121469,133.4831962,1927208.551070016,24090.0
23333,370.877,-27.112793,133.4838215,1927303.3759935023,24091.0
23334,373.766,-27.1135143,133.4845589,1927411.817544378,24092.0
23335,371.39,-27.1137804,133.4848309,1927451.820785686,24093.0
23339,369.646,-27.1143005,133.4853894,1927531.8271191665,24094.0
23342,370.695,-27.1149413,133.4860981,1927631.8207790905,24095.0
23343,371.149,-27.1153193,133.4865307,1927691.8197508454,24096.0
23346,371.0,-27.1159538,133.4872756,1927793.8732664147,24097.0
23348,370.427,-27.1162694,133.4876574,1927845.443111186,24098.0
23349,374.149,-27.1173815,133.4890698,1928032.0779712447,24100.0
23350,376.288,-27.118124,133.4900471,1928159.2479695852,24101.0
23351,377.888,-27.1183028,133.4903078,1928191.8211247225,24102.0
23352,375.865,-27.1187242,133.4909225,1928268.6118182791,24103.0
23353,375.329,-27.1192904,133.4917768,1928374.0278728104,24104.0
23354,374.127,-27.1195986,133.4922449,1928431.6535620755,24105.0
23355,378.528,-27.1201647,133.4931351,1928539.933144944,24106.0
23357,376.352,-27.1206534,133.4939639,1928638.3259149853,24107.0
23358,376.399,-27.1208769,133.4943647,1928685.134795983,24108.0
23360,376.734,-27.1211078,133.4947577,1928731.7394634716,24109.0
23361,376.628,-27.1226517,133.4974691,1929050.29707926,24113.0
23362,380.457,-27.1231876,133.4984101,1929160.8578538045,24114.0
23363,381.321,-27.1235354,133.4990113,1929231.8207771273,24115.0
23365,383.056,-27.1238293,133.4995197,1929291.816904605,24116.0
23366,381.072,-27.1242931,133.5003219,1929386.487549682,24117.0
23367,378.672,-27.1246993,133.5010534,1929471.8155918277,24118.0
23370,379.108,-27.1250377,133.5016628,1929542.9008444285,24119.0
23371,380.83,-27.1257609,133.5029293,1929691.8188351635,24121.0
23373,380.207,-27.1262281,133.5037477,1929788.0403377467,24122.0
23375,382.245,-27.1267348,133.5046283,1929891.8148677424,24123.0
23377,380.805,-27.1270277,133.5051375,1929951.8157679674,24124.0
23378,380.405,-27.1275837,133.5061037,1930065.6800058906,24125.0
23379,380.283,-27.1282237,133.5071572,1930191.909699208,24127.0
23382,379.535,-27.1285382,133.5076487,1930251.8162235653,24128.0
23385,382.0,-27.1289258,133.5082542,1930325.6274888008,24129.0
23386,376.775,-27.1300624,133.5099072,1930532.345246543,24131.0
23387,376.0,-27.1308793,133.5110014,1930673.6819595727,24133.0
23388,375.994,-27.1313285,133.5115795,1930749.6273254845,24134.0
23389,370.909,-27.1322743,133.5127623,1930906.9828031631,24136.0
23390,371.092,-27.1329321,133.5135212,1931011.815893798,24137.0
23391,368.565,-27.133434,133.5141003,1931091.8074243588,24138.0
23393,372.514,-27.1338289,133.5145134,1931151.810458671,24139.0
23396,370.49,-27.134218,133.5149335,1931211.8133695049,24140.0
23398,368.138,-27.1348755,133.5156227,1931311.8187250874,24141.0
23399,368.667,-27.1357818,133.5165227,1931446.3086227286,24143.0
23400,365.899,-27.1367828,133.5174698,1931591.8165357106,24144.0
23401,366.406,-27.1368558,133.5175389,1931602.4299420966,24145.0
23402,368.238,-27.137585,133.5181628,1931704.3418243276,24146.0
23403,366.109,-27.1382875,133.5187578,1931802.1600817377,24147.0
23404,366.879,-27.138946,133.5192806,1931891.8133285884,24148.0
23406,367.118,-27.1392398,133.5195138,1931931.8103005898,24149.0
23409,362.728,-27.1397625,133.5199288,1932002.9753672807,24150.0
23411,362.195,-27.1404046,133.5204226,1932089.4926520719,24151.0
23412,367.466,-27.1409727,133.5208294,1932164.3976507275,24152.0
23414,363.535,-27.1419917,133.5215376,1932297.6289691727,24153.0
23415,367.513,-27.1426905,133.5219997,1932387.7871754938,24154.0
23416,363.707,-27.1431741,133.5223091,1932449.665273942,24155.0
23418,363.507,-27.1443035,133.5229821,1932591.8127646288,24157.0
23419,363.259,-27.1449639,133.5233744,1932674.8741690025,24158.0
23420,364.789,-27.1462815,133.5240837,1932837.327099005,24160.0
23421,364.608,-27.1475989,133.524733,1932997.284160576,24162.0
23422,366.219,-27.1488353,133.5252868,1933145.283077122,24164.0
23423,365.155,-27.1493971,133.52553,1933212.226692855,24165.0
23424,363.987,-27.1500339,133.5258035,1933288.0303845608,24166.0
23425,361.776,-27.1514711,133.5263409,1933456.45319363,24168.0
23426,363.161,-27.1523089,133.5266402,1933554.20571797,24169.0
23427,363.343,-27.1535698,133.5270396,1933699.8738600402,24171.0
23428,362.449,-27.1549351,133.5274118,1933856.0907402905,24173.0
23429,363.822,-27.1559835,133.5276863,1933975.7892171724,24174.0
23430,362.569,-27.1568922,133.5278836,1934078.7003243293,24175.0
23431,362.416,-27.1569527,133.5278969,1934085.5551005555,24176.0
23432,362.993,-27.1576929,133.5280575,1934169.3812525112,24177.0
23433,363.499,-27.1593049,133.5284004,1934351.8096210323,24179.0
23434,362.732,-27.161779,133.5289268,1934631.8029203466,24182.0
23435,362.283,-27.1619557,133.5289644,1934651.8000923498,24183.0
23439,362.211,-27.1631929,133.5292276,1934791.8130421913,24184.0
23440,362.869,-27.1633696,133.5292652,1934811.8102054321,24185.0
23441,356.124,-27.1711455,133.5309197,1935691.8063237777,24196.0
23442,358.781,-27.1721614,133.5311359,1935806.776057286,24197.0
23443,356.169,-27.1731294,133.5313356,1935916.2105699754,24198.0
23444,352.198,-27.1750177,133.5317254,1936129.6912146905,24201.0
23445,352.087,-27.1753224,133.531794,1936164.245197185,24202.0
23446,351.723,-27.1763806,133.5320324,1936284.251589231,24203.0
23447,350.004,-27.1772228,133.5322221,1936379.7614870288,24204.0
23448,354.249,-27.1792177,133.5327037,1936606.6420671095,24207.0
23449,352.453,-27.1811786,133.5332219,1936830.6282038253,24210.0
23450,351.736,-27.1832181,133.533789,1937064.2447159798,24213.0
23451,352.234,-27.1840316,133.5340152,1937157.4277853505,24214.0
23452,353.082,-27.1865221,133.5347699,1937444.2433630677,24218.0
23457,350.097,-27.1872153,133.5349865,1937524.2492886723,24219.0
23459,349.009,-27.1890181,133.5355759,1937733.0162500748,24221.0
23460,348.931,-27.189759,133.5358245,1937818.9916658695,24222.0
23461,347.699,-27.1906601,133.5361668,1937924.7546781125,24224.0
23462,348.0,-27.1913462,133.5363924,1938004.2416359803,24225.0
23464,347.611,-27.1920367,133.5366195,1938084.2397871278,24226.0
23467,346.512,-27.1927211,133.5368689,1938164.2490970148,24227.0
23468,345.849,-27.1940862,133.5373804,1938324.2496594947,24229.0
23471,345.756,-27.1957849,133.5380449,1938524.2473928577,24231.0
23473,341.745,-27.1968194,133.5384535,1938646.1704806427,24233.0
23474,341.943,-27.1978156,133.5388668,1938764.2439749562,24234.0
23475,340.5,-27.1981531,133.5390068,1938804.2450443946,24235.0
23476,341.342,-27.1987928,133.5392722,1938880.0647987702,24236.0
23477,343.809,-27.2000066,133.5397848,1939024.2401172162,24237.0
23478,344.929,-27.2001976,133.5398654,1939046.9249753088,24238.0
23479,344.85,-27.2010083,133.5402361,1939144.2405357414,24239.0
23481,340.019,-27.2025078,133.5409218,1939324.2401328292,24241.0
23482,343.201,-27.2039666,133.5415888,1939499.3504863242,24243.0
23483,340.945,-27.2053218,133.5422403,1939663.237885276,24245.0
23484,337.215,-27.2071359,133.5431532,1939884.2374880565,24248.0
23486,337.949,-27.2074633,133.5433209,1939924.242290085,24249.0
23488,336.983,-27.2090996,133.5441606,1940124.2438904047,24251.0
23491,337.736,-27.2099101,133.5445988,1940224.2449593241,24252.0
23492,337.872,-27.2100721,133.5446866,1940244.2418368573,24253.0
23493,338.558,-27.210772,133.5450658,1940330.6301736184,24254.0
23495,339.375,-27.2118402,133.5456408,1940462.330506456,24255.0
23496,338.741,-27.2120165,133.5457397,1940484.2383262117,24256.0
23497,340.842,-27.213253,133.5464328,1940637.8669944922,24257.0
23498,341.93,-27.2159404,133.5480051,1940974.7199307473,24262.0
23499,343.057,-27.2169617,133.5486349,1941104.2385887986,24263.0
23500,343.356,-27.2171194,133.5487321,1941124.2353902287,24264.0
23503,342.329,-27.2177503,133.5491211,1941204.2417890166,24265.0
23505,339.835,-27.2211884,133.5513115,1941643.6346047055,24270.0
23506,339.167,-27.2227314,133.5523626,1941844.232169289,24273.0
23507,338.014,-27.2233468,133.5527818,1941924.2362696978,24274.0
23512,341.0,-27.2248839,133.5538415,1942124.7156839306,24276.0
23513,343.094,-27.2265574,133.5550546,1942346.108111201,24279.0
23514,343.187,-27.2274454,133.5557104,1942464.2363721011,24280.0
23515,343.628,-27.2275957,133.5558215,1942484.2358564027,24281.0
23516,343.21,-27.2291951,133.5570028,1942697.0055443998,24283.0
23517,344.062,-27.2301544,133.5577043,1942824.2415175717,24285.0
23519,344.986,-27.230607,133.5580353,1942884.2732882139,24286.0
23522,342.051,-27.2315072,133.5587041,1943004.2401664543,24287.0
23523,346.481,-27.2328335,133.5596895,1943180.9932140731,24289.0
23524,342.626,-27.2340924,133.5606002,1943347.4339093931,24291.0
23525,340.0,-27.2400884,133.5650134,1944144.2348863892,24301.0
23526,340.02,-27.2415668,133.5660957,1944340.3802098457,24304.0
23527,336.677,-27.2470153,133.5701173,1945065.0267993102,24313.0
23528,339.679,-27.2476559,133.5705882,1945150.1206866056,24314.0
23529,339.351,-27.2488849,133.5714903,1945313.3022897243,24316.0
23531,335.0,-27.2500671,133.5723682,1945470.820552173,24318.0
23532,333.643,-27.2515,133.5734422,1945662.2839133039,24320.0
23533,335.0,-27.2521221,133.5739191,1945745.994940451,24321.0
23534,331.528,-27.2546964,133.5759184,1946093.8417511433,24326.0
23535,332.974,-27.2558392,133.5768344,1946249.8747490186,24328.0
23536,333.086,-27.2566378,133.5774758,1946358.985889917,24329.0
23537,331.564,-27.2571541,133.577899,1946430.0201036083,24330.0
23538,335.058,-27.2583686,133.5789074,1946597.8685874627,24332.0
23539,333.348,-27.2589795,133.5794375,1946683.658747735,24333.0
23540,330.128,-27.2594671,133.5798435,1946751.113895222,24334.0
23542,330.22,-27.260562,133.5807773,1946903.8949831896,24336.0
23543,334.006,-27.2625169,133.5824737,1947178.4274477048,24339.0
23544,331.389,-27.2634317,133.5832997,1947308.8610914103,24341.0
23545,331.928,-27.2640692,133.5838735,1947399.644263392,24342.0
23546,328.299,-27.2646788,133.5844482,1947488.0831780906,24343.0
23547,327.868,-27.2649617,133.5847104,1947528.8408859193,24344.0
23548,331.428,-27.2662767,133.5859115,1947717.187446022,24346.0
23549,328.808,-27.2680022,133.5875669,1947969.345614355,24349.0
23550,328.281,-27.2691258,133.5886639,1948134.7712129042,24351.0
23551,327.99,-27.2696269,133.5891577,1948208.8434052744,24352.0
23552,329.548,-27.2720548,133.5915717,1948569.1332139047,24357.0
23553,327.27,-27.2746752,133.594182,1948958.3063148186,24361.0
23554,328.897,-27.275187,133.5946935,1949034.4263662533,24362.0
23555,331.223,-27.275495,133.5950023,1949080.2995697644,24363.0
23556,328.843,-27.2758978,133.5954062,1949140.2956383012,24364.0
23557,325.338,-27.2765692,133.5960794,1949240.2965979103,24365.0
23558,324.323,-27.2773749,133.5968872,1949360.2964265887,24367.0
23560,327.073,-27.2789215,133.598438,1949590.654890466,24369.0
23561,325.645,-27.2796327,133.5991512,1949696.5886691175,24371.0
23563,324.719,-27.2811132,133.6006356,1949917.0921216756,24373.0
23564,327.001,-27.2821487,133.6016659,1950070.7969520492,24375.0
23565,327.897,-27.2826926,133.6021936,1950150.6551876687,24376.0
23566,325.833,-27.2839975,133.6034562,1950342.0253106554,24379.0
23567,325.632,-27.2847858,133.6042007,1950456.465480898,24380.0
23568,323.569,-27.2867144,133.6060007,1950735.0878887041,24384.0
23569,327.871,-27.2875358,133.6067519,1950852.786372586,24385.0
23570,324.38,-27.2881586,133.6073323,1950942.7058594292,24386.0
23571,324.901,-27.2885585,133.6076682,1950998.1956821133,24387.0
23572,323.413,-27.2893103,133.6083528,1951105.7369584583,24388.0
23573,322.251,-27.2899913,133.6089546,1951202.0213067268,24390.0
23575,326.001,-27.2913503,133.6101387,1951393.1448318819,24392.0
23576,323.527,-27.2917785,133.6105118,1951453.3641241472,24393.0
23578,325.927,-27.2923062,133.6109553,1951526.6014921477,24394.0
23579,320.62,-27.293459,133.6119244,1951686.6077724702,24396.0
23582,321.932,-27.2940415,133.6124141,1951767.4586840596,24397.0
