ele,lat,lon,name
2.965,-32.7612369,137.9516845,Route10
2.33,-32.7615749,137.9518311,Route10
1.777,-32.7617287,137.9518977,Route10
1.492,-32.762176,137.952081,Route10
0.874,-32.7625326,137.9522196,Route10
0.699,-32.7630384,137.9524164,Route10
0.917,-32.7634564,137.9525694,Route10
0.873,-32.7639655,137.9527425,Route10
1.394,-32.7644748,137.9529008,Route10
1.123,-32.7646697,137.9529582,Route10
1.072,-32.7648809,137.9530206,Route10
0.706,-32.7653118,137.9531372,Route10
4.864,-32.7670852,137.9535695,Route10
5.209,-32.7671292,137.9535773,Route10
5.237,-32.7671329,137.9535779,Route10
6.294,-32.7673071,137.9536087,Route10
6.31,-32.7673108,137.9536093,Route10
6.829,-32.7675254,137.9536468,Route10
5.951,-32.7676631,137.9536706,Route10
5.93,-32.7676667,137.9536713,Route10
4.869,-32.7678411,137.9537013,Route10
3.697,-32.7680191,137.9537319,Route10
3.479,-32.7680523,137.9537376,Route10
1.155,-32.7694254,137.9539319,Route10
1.865,-32.7701863,137.9540027,Route10
1.908,-32.7719784,137.954099,Route10
2.086,-32.772754,137.9541033,Route10
1.875,-32.7729291,137.9541029,Route10
12.538,-32.774065,137.9540416,Route10
13.053,-32.7741421,137.954037,Route10
14.205,-32.7743147,137.9540381,Route10
16.445,-32.7751976,137.954008,Route10
17.332,-32.7758902,137.9540371,Route10
21.051,-32.7766809,137.9540463,Route10
21.513,-32.7776876,137.9540997,Route10
24.0,-32.7783994,137.9541567,Route10
24.193,-32.7791484,137.9542385,Route10
24.71,-32.7792014,137.9542443,Route10
26.239,-32.7793255,137.9542606,Route10
26.259,-32.7793272,137.9542609,Route10
27.779,-32.7795118,137.9542953,Route10
28.292,-32.7798722,137.9543632,Route10
28.254,-32.7799592,137.9543739,Route10
26.232,-32.7808269,137.954496,Route10
25.309,-32.7815035,137.9546339,Route10
28.15,-32.7823326,137.9548269,Route10
29.067,-32.783071,137.9550208,Route10
28.812,-32.7839163,137.9552654,Route10
27.681,-32.7846093,137.9554925,Route10
25.655,-32.7854717,137.9557974,Route10
27.77,-32.7860652,137.9560019,Route10
29.089,-32.7862747,137.956069,Route10
29.274,-32.7862997,137.9560769,Route10
27.41,-32.7871082,137.9563307,Route10
28.481,-32.7881223,137.956659,Route10
29.446,-32.7882692,137.956778,Route10
30.184,-32.7884787,137.956847,Route10
30.945,-32.7904433,137.9574923,Route10
36.608,-32.7923313,137.958175,Route10
39.241,-32.7946732,137.9590258,Route10
40.0,-32.79689,137.9598202,Route10
39.958,-32.798787,137.9604724,Route10
39.154,-32.799609,137.9607628,Route10
40.983,-32.8004364,137.961083,Route10
41.235,-32.8010457,137.9613465,Route10
43.691,-32.8017482,137.9616604,Route10
43.866,-32.8022527,137.9619072,Route10
42.69,-32.8030534,137.9623083,Route10
42.247,-32.8031795,137.9623762,Route10
42.0,-32.8033431,137.9624647,Route10
42.0,-32.8035256,137.9625631,Route10
43.064,-32.8039357,137.9627956,Route10
43.495,-32.8045215,137.9631429,Route10
47.932,-32.8052686,137.9636197,Route10
48.72,-32.8054269,137.9637208,Route10
47.295,-32.8057923,137.963954,Route10
47.084,-32.8061424,137.9642366,Route10
46.559,-32.8082058,137.9657109,Route10
47.085,-32.8084075,137.9658469,Route10
46.86,-32.809218,137.9664566,Route10
47.588,-32.8114792,137.9681285,Route10
49.242,-32.8126926,137.9689858,Route10
50.105,-32.8135149,137.9695719,Route10
48.446,-32.8145408,137.9702944,Route10
50.992,-32.8161134,137.9714123,Route10
50.704,-32.8162683,137.9715216,Route10
50.704,-32.81627,137.9715228,Route10
50.869,-32.8164233,137.9716302,Route10
51.286,-32.8165889,137.9717462,Route10
48.244,-32.8177421,137.97256,Route10
48.321,-32.8187757,137.9732929,Route10
51.95,-32.8199869,137.9741493,Route10
47.194,-32.8207545,137.9746953,Route10
46.184,-32.8211123,137.9749477,Route10
45.212,-32.8216637,137.9753338,Route10
47.216,-32.8226582,137.9760059,Route10
45.221,-32.823377,137.9764502,Route10
45.583,-32.8235543,137.9765509,Route10
47.0,-32.8241357,137.9770069,Route10
46.45,-32.8245836,137.9772506,Route10
46.537,-32.8251493,137.9775482,Route10
47.169,-32.8257538,137.9778437,Route10
46.995,-32.8261808,137.9780499,Route10
47.073,-32.8264394,137.9781678,Route10
48.278,-32.8270224,137.9784407,Route10
48.723,-32.8274264,137.9786155,Route10
48.694,-32.8278909,137.9788195,Route10
47.0,-32.8284632,137.9790453,Route10
47.894,-32.8287382,137.9791539,Route10
49.0,-32.8291374,137.9793088,Route10
49.0,-32.829221,137.9793391,Route10
50.083,-32.829789,137.9795405,Route10
50.039,-32.8301317,137.9796541,Route10
48.707,-32.8305385,137.9798037,Route10
51.309,-32.8311944,137.9800025,Route10
51.45,-32.831713,137.9801499,Route10
50.794,-32.8322658,137.9802976,Route10
50.952,-32.8331531,137.9805112,Route10
51.712,-32.8342468,137.9807795,Route10
50.962,-32.8350117,137.9809158,Route10
52.532,-32.8352244,137.9809495,Route10
54.676,-32.8357932,137.9810324,Route10
51.548,-32.8372448,137.9811904,Route10
51.427,-32.8374257,137.9812047,Route10
51.62,-32.8376052,137.9812189,Route10
52.069,-32.8377873,137.9812333,Route10
54.0,-32.8390425,137.9813001,Route10
54.0,-32.8390455,137.9813003,Route10
53.942,-32.8392221,137.9813088,Route10
